track_popularity,mode,speechiness,instrumentalness,energy,danceability,liveness,acousticness,valence,duration_ms,type,key,tempo,loudness
25,1.0,0.398,0.784,0.188,0.837,0.0669,0.162,0.78,154500.0,audio_features,7.0,118.083,-14.175
24,1.0,0.0372,0.902,0.192,0.671,0.157,0.0432,0.503,142000.0,audio_features,7.0,77.98,-11.224
24,1.0,0.0499,0.917,0.237,0.753,0.0996,0.262,0.401,109500.0,audio_features,0.0,82.049,-12.492
23,1.0,0.164,0.84,0.196,0.679,0.0918,0.698,0.0418,178000.0,audio_features,3.0,177.948,-21.413
35,1.0,0.0645,0.864,0.324,0.662,0.108,0.312,0.0393,127000.0,audio_features,11.0,80.053,-18.517
21,1.0,0.123,0.696,0.134,0.893,0.107,0.172,0.743,102500.0,audio_features,10.0,83.043,-11.763
25,1.0,0.0425,0.555,0.148,0.67,0.0769,0.286,0.487,135000.0,audio_features,4.0,82.056,-14.956
26,1.0,0.0877,0.821,0.281,0.737,0.0526,0.37,0.186,112500.0,audio_features,7.0,127.967,-14.757
23,1.0,0.0683,0.777,0.181,0.626,0.107,0.125,0.333,129500.0,audio_features,1.0,76.001,-12.411
13,0.0,0.0448,0.143,0.0652,0.718,0.105,0.687,0.25,145823.0,audio_features,9.0,79.024,-12.116
12,0.0,0.0827,0.834,0.0173,0.883,0.103,0.607,0.861,117073.0,audio_features,10.0,82.044,-12.652
24,0.0,0.109,0.918,0.0463,0.766,0.102,0.805,0.584,80000.0,audio_features,3.0,84.213,-15.59
12,0.0,0.0831,0.911,0.0524,0.833,0.0479,0.616,0.709,102651.0,audio_features,9.0,82.953,-12.212
9,1.0,0.0565,0.875,0.0281,0.468,0.0931,0.206,0.672,147000.0,audio_features,11.0,160.211,-21.615
6,0.0,0.346,0.011,0.145,0.748,0.133,0.616,0.518,141687.0,audio_features,8.0,83.005,-10.317
3,0.0,0.142,0.954,0.158,0.766,0.0768,0.297,0.528,154286.0,audio_features,2.0,83.998,-11.717
5,0.0,0.134,0.914,0.0542,0.815,0.108,0.726,0.69,108293.0,audio_features,7.0,82.157,-15.335
6,0.0,0.495,0.0925,0.0637,0.506,0.0882,0.92,0.752,112000.0,audio_features,2.0,71.721,-14.195
2,1.0,0.135,0.916,0.0395,0.629,0.11,0.625,0.241,121600.0,audio_features,11.0,74.982,-11.95
6,1.0,0.45,0.911,0.144,0.765,0.0909,0.837,0.77,123243.0,audio_features,4.0,147.973,-15.327
6,1.0,0.0738,0.966,0.249,0.557,0.115,0.88,0.41,56571.0,audio_features,9.0,140.981,-15.905
31,0.0,0.425,3.05e-06,0.379,0.734,0.11,0.716,0.353,142785.0,audio_features,9.0,78.973,-7.736
10,0.0,0.501,0.00455,0.194,0.808,0.108,0.608,0.703,117073.0,audio_features,10.0,81.939,-9.861
25,1.0,0.487,0.0254,0.293,0.59,0.102,0.861,0.208,80000.0,audio_features,6.0,83.816,-13.033
14,0.0,0.41,0.00155,0.18,0.779,0.0771,0.723,0.576,102651.0,audio_features,9.0,82.999,-9.648
15,0.0,0.806,0.0031,0.257,0.734,0.0848,0.35,0.724,144000.0,audio_features,3.0,79.879,-14.426
14,0.0,0.435,0.0,0.364,0.745,0.129,0.613,0.734,147470.0,audio_features,11.0,83.023,-7.952
7,1.0,0.144,0.893,0.0521,0.655,0.11,0.415,0.36,114000.0,audio_features,8.0,79.836,-9.923
10,0.0,0.433,7.18e-05,0.322,0.855,0.0656,0.443,0.517,154286.0,audio_features,2.0,83.968,-9.618
8,1.0,0.112,0.897,0.164,0.772,0.0838,0.213,0.34,102000.0,audio_features,9.0,80.061,-11.339
8,0.0,0.439,0.00294,0.258,0.746,0.0906,0.825,0.525,117073.0,audio_features,7.0,81.949,-12.614
6,1.0,0.783,0.000332,0.326,0.614,0.104,0.631,0.25,168000.0,audio_features,7.0,76.392,-9.063
9,0.0,0.317,0.00359,0.167,0.651,0.112,0.587,0.27,121600.0,audio_features,1.0,75.032,-9.628
7,1.0,0.544,0.149,0.239,0.831,0.109,0.782,0.313,123243.0,audio_features,4.0,73.962,-12.117
5,1.0,0.0464,0.935,0.0231,0.457,0.132,0.985,0.0639,97215.0,audio_features,5.0,73.973,-22.908
59,1.0,0.209,0.8,0.0841,0.798,0.239,0.487,0.506,131000.0,audio_features,11.0,160.038,-12.673
30,1.0,0.104,0.852,0.268,0.683,0.1,0.707,0.546,189000.0,audio_features,5.0,75.012,-13.594
50,0.0,0.0566,0.869,0.276,0.679,0.354,0.487,0.302,158500.0,audio_features,11.0,141.957,-19.497
33,1.0,0.105,0.81,0.123,0.768,0.0948,0.901,0.544,144000.0,audio_features,8.0,130.068,-13.197
23,1.0,0.29,0.91,0.203,0.747,0.116,0.496,0.486,96000.0,audio_features,0.0,77.37,-15.52
29,1.0,0.134,0.169,0.129,0.794,0.0726,0.467,0.302,101333.0,audio_features,8.0,120.064,-15.354
30,1.0,0.106,0.909,0.0798,0.837,0.085,0.908,0.608,106000.0,audio_features,0.0,81.984,-13.512
25,1.0,0.615,0.951,0.0658,0.796,0.105,0.804,0.96,80000.0,audio_features,6.0,79.935,-12.499
25,0.0,0.0606,0.619,0.126,0.888,0.0742,0.671,0.567,87875.0,audio_features,6.0,111.979,-13.624
23,1.0,0.039,0.94,0.193,0.565,0.109,0.902,0.317,112500.0,audio_features,5.0,120.08,-21.839
16,0.0,0.113,0.188,0.134,0.403,0.109,0.913,0.387,100000.0,audio_features,3.0,83.678,-9.864
15,0.0,0.138,0.808,0.197,0.594,0.11,0.523,0.677,114554.0,audio_features,8.0,175.888,-9.403
26,1.0,0.0548,0.558,0.182,0.71,0.318,0.5,0.465,138810.0,audio_features,3.0,165.952,-11.257
22,0.0,0.0884,0.872,0.236,0.741,0.108,0.847,0.403,164821.0,audio_features,9.0,82.966,-11.218
23,1.0,0.127,0.857,0.228,0.678,0.316,0.925,0.391,167717.0,audio_features,7.0,82.995,-11.509
12,1.0,0.374,0.189,0.171,0.724,0.79,0.707,0.433,155893.0,audio_features,10.0,76.988,-13.451
22,1.0,0.259,0.852,0.175,0.74,0.144,0.102,0.521,115893.0,audio_features,7.0,87.003,-11.373
10,1.0,0.128,0.865,0.381,0.582,0.122,0.245,0.585,133036.0,audio_features,1.0,146.5,-9.458
30,1.0,0.0804,0.861,0.195,0.561,0.109,0.642,0.495,115446.0,audio_features,8.0,79.055,-10.134
24,1.0,0.263,0.862,0.217,0.484,0.182,0.373,0.164,90000.0,audio_features,8.0,168.426,-15.851
12,0.0,0.0574,0.643,0.106,0.754,0.1,0.491,0.463,142857.0,audio_features,11.0,83.995,-9.597
20,0.0,0.0587,0.847,0.229,0.715,0.469,0.608,0.591,108571.0,audio_features,5.0,168.035,-10.46
19,0.0,0.321,0.884,0.202,0.847,0.0804,0.597,0.476,102015.0,audio_features,10.0,80.201,-11.473
13,1.0,0.261,8.45e-06,0.222,0.428,0.123,0.327,0.582,199320.0,audio_features,0.0,85.979,-10.434
14,0.0,0.212,0.858,0.0783,0.522,0.572,0.84,0.304,188118.0,audio_features,0.0,222.083,-14.886
24,1.0,0.103,0.802,0.177,0.798,0.0927,0.398,0.471,102143.0,audio_features,8.0,80.0,-9.76
25,0.0,0.0622,0.832,0.35,0.771,0.107,0.0977,0.452,104407.0,audio_features,8.0,170.047,-10.78
30,1.0,0.0569,0.827,0.342,0.726,0.0835,0.391,0.733,189891.0,audio_features,0.0,134.048,-10.518
13,0.0,0.556,0.00707,0.681,0.501,0.258,0.296,0.552,104814.0,audio_features,11.0,173.481,-14.023
35,0.0,0.0387,0.903,0.219,0.799,0.0929,0.856,0.593,152072.0,audio_features,6.0,78.008,-10.14
29,0.0,0.0371,0.868,0.0848,0.752,0.0862,0.498,0.457,126000.0,audio_features,6.0,80.012,-7.357
16,0.0,0.0908,0.929,0.25,0.528,0.11,0.524,0.403,158207.0,audio_features,0.0,168.131,-6.424
26,0.0,0.0937,0.92,0.31,0.773,0.106,0.207,0.645,142465.0,audio_features,8.0,168.063,-10.137
23,0.0,0.0469,0.301,0.238,0.615,0.11,0.0457,0.319,133944.0,audio_features,10.0,172.164,-8.17
16,0.0,0.0395,0.923,0.164,0.621,0.111,0.955,0.464,135373.0,audio_features,11.0,77.988,-10.22
28,1.0,0.34,0.906,0.194,0.684,0.365,0.809,0.646,145766.0,audio_features,7.0,82.028,-9.336
32,0.0,0.112,0.881,0.104,0.787,0.103,0.711,0.518,160252.0,audio_features,7.0,84.006,-9.894
26,0.0,0.0422,0.897,0.151,0.662,0.0927,0.768,0.614,114148.0,audio_features,3.0,86.016,-7.059
36,0.0,0.057,0.928,0.182,0.651,0.0891,0.841,0.691,105101.0,audio_features,9.0,151.972,-9.387
31,1.0,0.149,0.897,0.24,0.421,0.109,0.833,0.144,197436.0,audio_features,1.0,68.217,-11.625
21,0.0,0.628,0.35,0.129,0.842,0.132,0.175,0.799,124042.0,audio_features,0.0,77.968,-13.786
35,1.0,0.122,0.918,0.245,0.69,0.115,0.406,0.109,123042.0,audio_features,1.0,80.026,-10.11
32,1.0,0.0445,0.861,0.211,0.523,0.0919,0.852,0.155,138000.0,audio_features,10.0,99.232,-12.218
33,1.0,0.0656,0.691,0.367,0.675,0.103,0.811,0.153,133042.0,audio_features,8.0,83.088,-8.396
20,1.0,0.103,0.856,0.151,0.834,0.13,0.251,0.304,144667.0,audio_features,0.0,82.955,-8.43
26,0.0,0.0725,0.879,0.343,0.709,0.117,0.075,0.63,139042.0,audio_features,1.0,80.024,-8.306
39,1.0,0.211,0.897,0.114,0.788,0.101,0.476,0.653,115542.0,audio_features,1.0,85.08,-10.212
25,1.0,0.143,0.896,0.193,0.536,0.189,0.105,0.505,88042.0,audio_features,6.0,160.801,-10.031
23,1.0,0.132,0.762,0.271,0.802,0.146,0.597,0.744,162042.0,audio_features,8.0,83.015,-11.736
23,1.0,0.204,0.494,0.307,0.604,0.162,0.391,0.329,109042.0,audio_features,3.0,164.05,-8.619
29,1.0,0.127,0.584,0.314,0.765,0.132,0.409,0.283,125042.0,audio_features,8.0,80.985,-10.794
29,1.0,0.464,0.855,0.342,0.86,0.0925,0.546,0.65,133042.0,audio_features,7.0,75.035,-12.574
26,1.0,0.0467,0.811,0.153,0.649,0.118,0.78,0.3,103375.0,audio_features,2.0,79.02,-10.727
22,0.0,0.159,0.956,0.431,0.755,0.101,0.0584,0.38,99625.0,audio_features,9.0,164.007,-11.241
36,0.0,0.0506,0.853,0.326,0.565,0.0696,0.883,0.198,136000.0,audio_features,5.0,141.977,-8.609
9,0.0,0.0349,0.0686,0.306,0.541,0.105,0.022,0.0881,143222.0,audio_features,7.0,81.035,-13.968
15,0.0,0.366,0.0,0.687,0.465,0.0882,0.281,0.764,189764.0,audio_features,2.0,176.035,-6.112
20,1.0,0.0346,0.917,0.411,0.636,0.143,0.00141,0.459,176227.0,audio_features,11.0,88.01,-7.402
16,1.0,0.145,1e-06,0.617,0.635,0.115,0.0953,0.291,111000.0,audio_features,9.0,83.923,-6.962
10,0.0,0.234,4.28e-06,0.572,0.612,0.114,0.534,0.367,167000.0,audio_features,0.0,83.909,-7.985
8,1.0,0.0388,0.548,0.472,0.63,0.101,0.111,0.344,145000.0,audio_features,1.0,81.494,-7.865
10,0.0,0.424,2.74e-05,0.71,0.643,0.205,0.272,0.363,183279.0,audio_features,7.0,79.103,-8.698
33,1.0,0.0511,0.919,0.407,0.729,0.101,0.658,0.397,143857.0,audio_features,11.0,83.926,-7.254
6,1.0,0.274,0.0,0.529,0.376,0.202,0.662,0.0931,161465.0,audio_features,9.0,85.641,-9.635
15,0.0,0.0548,0.871,0.284,0.579,0.14,0.191,0.239,116000.0,audio_features,11.0,156.701,-8.375
20,0.0,0.0922,0.0629,0.561,0.465,0.104,0.0132,0.158,202818.0,audio_features,3.0,86.645,-7.199
5,1.0,0.0279,0.872,0.222,0.651,0.195,0.775,0.297,145878.0,audio_features,8.0,81.98,-10.002
3,0.0,0.123,0.897,0.406,0.705,0.0882,0.614,0.857,189764.0,audio_features,2.0,177.845,-7.414
6,1.0,0.043,0.864,0.301,0.634,0.115,0.0246,0.288,111000.0,audio_features,9.0,84.003,-8.325
2,0.0,0.0781,0.0315,0.341,0.712,0.114,0.548,0.412,167000.0,audio_features,0.0,83.974,-8.109
2,0.0,0.223,0.604,0.62,0.725,0.207,0.278,0.309,183279.0,audio_features,5.0,79.005,-9.515
5,1.0,0.0482,0.867,0.14,0.637,0.203,0.745,0.14,161465.0,audio_features,9.0,86.046,-12.615
3,1.0,0.0558,0.879,0.419,0.592,0.105,0.0272,0.648,202818.0,audio_features,8.0,176.689,-7.878
4,0.0,0.0415,0.975,0.0264,0.174,0.0929,0.939,0.0399,46515.0,audio_features,11.0,112.141,-30.015
8,1.0,0.0338,0.831,0.228,0.499,0.166,0.62,0.134,150434.0,audio_features,9.0,80.028,-11.828
11,0.0,0.0363,0.901,0.247,0.53,0.0965,0.468,0.12,195074.0,audio_features,7.0,80.04,-7.962
8,1.0,0.0695,9.19e-06,0.123,0.538,0.112,0.958,0.456,73635.0,audio_features,7.0,73.106,-14.991
4,1.0,0.046,0.043,0.251,0.626,0.0652,0.679,0.15,180267.0,audio_features,8.0,79.968,-11.77
22,0.0,0.0284,0.755,0.379,0.655,0.143,0.131,0.585,177057.0,audio_features,8.0,77.991,-6.633
8,0.0,0.136,0.16,0.431,0.638,0.688,0.217,0.225,200039.0,audio_features,5.0,144.01,-9.894
7,0.0,0.108,0.236,0.329,0.712,0.129,0.935,0.0415,200333.0,audio_features,11.0,86.951,-9.325
8,1.0,0.267,0.505,0.319,0.566,0.101,0.674,0.194,140441.0,audio_features,7.0,172.267,-9.116
8,0.0,0.208,0.00218,0.42,0.749,0.08,0.385,0.112,225955.0,audio_features,6.0,79.938,-5.871
5,1.0,0.0395,0.908,0.0469,0.204,0.112,0.988,0.0917,75321.0,audio_features,7.0,159.827,-15.548
3,0.0,0.0914,0.513,0.458,0.481,0.21,0.314,0.222,198664.0,audio_features,10.0,79.26,-7.019
3,1.0,0.0695,0.89,0.81,0.614,0.0752,0.785,0.242,200718.0,audio_features,2.0,83.973,-7.443
4,0.0,0.518,0.741,0.535,0.505,0.11,0.963,0.534,163787.0,audio_features,7.0,84.801,-16.136
10,0.0,0.0413,0.00614,0.51,0.773,0.137,0.0604,0.744,114000.0,audio_features,9.0,170.027,-6.803
12,1.0,0.0445,0.917,0.413,0.581,0.0843,0.679,0.346,112000.0,audio_features,10.0,178.103,-5.962
29,1.0,0.0432,0.913,0.474,0.739,0.148,0.0091,0.91,123000.0,audio_features,1.0,90.005,-6.658
23,0.0,0.0367,0.17,0.496,0.568,0.119,0.41,0.537,126000.0,audio_features,7.0,84.0,-11.436
14,0.0,0.0557,0.684,0.344,0.527,0.108,0.569,0.0655,116000.0,audio_features,10.0,85.024,-7.426
11,0.0,0.0717,0.775,0.392,0.6,0.152,0.1,0.502,177500.0,audio_features,7.0,168.049,-8.65
16,1.0,0.0339,0.862,0.383,0.394,0.173,0.199,0.258,85000.0,audio_features,4.0,170.553,-14.527
28,0.0,0.0573,0.939,0.294,0.736,0.114,0.183,0.414,200000.0,audio_features,11.0,87.017,-8.866
31,0.0,0.0817,0.822,0.481,0.708,0.152,0.0239,0.962,201000.0,audio_features,11.0,86.015,-8.793
29,1.0,0.0457,0.908,0.503,0.707,0.149,0.047,0.908,164000.0,audio_features,11.0,89.02,-8.198
15,0.0,0.132,0.0,0.673,0.734,0.133,0.205,0.541,182000.0,audio_features,2.0,89.403,-7.565
29,0.0,0.0399,0.959,0.532,0.755,0.0974,0.092,0.504,176625.0,audio_features,1.0,86.988,-10.056
10,0.0,0.0431,0.0745,0.381,0.536,0.154,0.146,0.323,137976.0,audio_features,11.0,86.457,-7.235
12,0.0,0.23,0.904,0.165,0.691,0.31,0.5,0.529,116000.0,audio_features,8.0,145.436,-10.891
23,1.0,0.0568,0.873,0.805,0.675,0.0925,0.109,0.404,110625.0,audio_features,1.0,177.936,-7.03
9,1.0,0.0366,0.431,0.649,0.694,0.144,0.0188,0.625,152000.0,audio_features,9.0,167.989,-6.386
27,1.0,0.0366,0.875,0.623,0.842,0.0703,0.315,0.764,181500.0,audio_features,11.0,89.981,-5.841
15,1.0,0.212,0.0664,0.564,0.817,0.374,0.179,0.563,150375.0,audio_features,1.0,82.992,-7.846
11,1.0,0.0443,0.389,0.656,0.7,0.0924,0.158,0.523,170000.0,audio_features,6.0,82.996,-7.91
11,1.0,0.0531,0.126,0.439,0.71,0.139,0.0347,0.255,150000.0,audio_features,11.0,88.011,-5.703
27,0.0,0.0435,0.751,0.55,0.789,0.226,0.00783,0.587,196375.0,audio_features,10.0,88.011,-8.153
12,0.0,0.0989,0.861,0.672,0.819,0.103,0.00746,0.437,152000.0,audio_features,11.0,91.009,-8.076
16,0.0,0.0409,0.695,0.724,0.759,0.069,0.0937,0.711,214000.0,audio_features,10.0,82.993,-7.184
10,1.0,0.0666,0.942,0.622,0.677,0.0737,0.0518,0.667,213625.0,audio_features,9.0,182.032,-6.795
11,0.0,0.046,0.387,0.558,0.809,0.0839,0.0498,0.751,186000.0,audio_features,8.0,80.002,-6.286
12,1.0,0.0327,0.678,0.617,0.73,0.115,0.317,0.665,165000.0,audio_features,7.0,87.992,-8.456
9,1.0,0.045,0.363,0.382,0.692,0.0442,0.229,0.552,125000.0,audio_features,11.0,80.988,-8.402
28,1.0,0.0328,0.941,0.637,0.72,0.0818,0.537,0.876,152000.0,audio_features,8.0,167.994,-6.148
23,0.0,0.0554,0.928,0.301,0.631,0.209,0.214,0.858,84375.0,audio_features,10.0,172.05,-9.722
15,1.0,0.053,0.811,0.442,0.806,0.0685,0.0159,0.524,179000.0,audio_features,6.0,88.079,-11.095
16,0.0,0.0457,0.723,0.448,0.75,0.0856,0.000878,0.806,168000.0,audio_features,3.0,173.922,-8.395
16,1.0,0.0438,0.882,0.474,0.766,0.28,0.033,0.819,104000.0,audio_features,8.0,86.069,-8.004
20,0.0,0.0534,0.783,0.605,0.701,0.0928,0.0744,0.678,174000.0,audio_features,9.0,172.11,-8.488
30,1.0,0.0393,0.867,0.585,0.722,0.111,0.351,0.366,176000.0,audio_features,1.0,87.985,-9.825
21,0.0,0.0385,0.796,0.389,0.709,0.125,0.0674,0.265,116000.0,audio_features,8.0,87.019,-9.449
19,0.0,0.038,0.882,0.31,0.8,0.11,0.259,0.286,135500.0,audio_features,5.0,82.052,-9.381
12,0.0,0.142,0.78,0.879,0.862,0.114,0.0158,0.944,158000.0,audio_features,8.0,168.058,-7.94
14,0.0,0.0873,0.445,0.242,0.685,0.146,0.767,0.405,158000.0,audio_features,10.0,86.089,-11.245
12,1.0,0.178,0.879,0.396,0.75,0.241,0.104,0.382,146000.0,audio_features,1.0,88.998,-10.612
8,0.0,0.0338,0.892,0.247,0.68,0.0684,0.0317,0.19,112000.0,audio_features,11.0,90.025,-11.618
12,0.0,0.0508,0.813,0.295,0.546,0.08,0.267,0.373,188000.0,audio_features,6.0,178.038,-10.066
17,0.0,0.199,0.306,0.352,0.772,0.137,0.123,0.352,160000.0,audio_features,4.0,91.997,-9.748
8,1.0,0.0646,0.126,0.377,0.715,0.555,0.524,0.351,249278.0,audio_features,7.0,89.997,-11.706
7,0.0,0.339,0.818,0.26,0.788,0.125,0.026,0.594,111348.0,audio_features,9.0,87.052,-7.076
27,1.0,0.0376,0.763,0.446,0.596,0.146,0.0323,0.592,211868.0,audio_features,5.0,88.032,-9.915
14,0.0,0.0547,0.156,0.578,0.623,0.245,0.0239,0.593,100999.0,audio_features,10.0,171.896,-6.898
13,0.0,0.0569,0.643,0.479,0.711,0.156,0.0211,0.557,202635.0,audio_features,8.0,172.027,-7.237
13,1.0,0.0436,0.504,0.285,0.523,0.0986,0.853,0.354,141705.0,audio_features,1.0,86.877,-9.447
8,1.0,0.0583,0.924,0.591,0.672,0.123,0.0279,0.733,151991.0,audio_features,1.0,182.128,-5.409
14,0.0,0.0474,0.869,0.476,0.622,0.108,0.189,0.374,81964.0,audio_features,8.0,83.013,-8.339
16,0.0,0.0508,0.837,0.641,0.695,0.132,0.211,0.605,199621.0,audio_features,11.0,173.972,-7.267
18,0.0,0.0495,0.135,0.401,0.702,0.379,0.0951,0.776,100993.0,audio_features,8.0,90.007,-7.138
8,1.0,0.0647,0.794,0.469,0.793,0.116,0.00103,0.695,193047.0,audio_features,1.0,180.046,-7.719
6,1.0,0.0701,0.31,0.687,0.838,0.0864,0.00947,0.269,88273.0,audio_features,2.0,88.017,-5.35
8,1.0,0.0543,0.888,0.367,0.649,0.116,0.0854,0.551,197630.0,audio_features,9.0,82.995,-6.341
17,0.0,0.0707,0.195,0.449,0.701,0.136,0.142,0.537,83861.0,audio_features,11.0,83.972,-7.772
16,1.0,0.0385,0.818,0.607,0.747,0.142,0.0276,0.467,214335.0,audio_features,1.0,89.991,-5.711
9,0.0,0.0501,0.786,0.6,0.589,0.337,0.116,0.572,85867.0,audio_features,1.0,177.993,-6.334
7,0.0,0.0364,0.858,0.724,0.505,0.11,0.000223,0.311,221247.0,audio_features,2.0,170.081,-7.85
7,1.0,0.147,0.756,0.281,0.722,0.0909,0.0264,0.55,97015.0,audio_features,1.0,180.044,-6.801
8,0.0,0.0749,0.899,0.283,0.667,0.114,0.149,0.653,268916.0,audio_features,10.0,86.01,-8.406
6,1.0,0.447,0.219,0.526,0.7,0.114,0.323,0.737,111345.0,audio_features,11.0,86.817,-8.009
76,1.0,0.0315,0.0,0.299,0.247,0.131,0.899,0.172,196520.0,audio_features,9.0,177.115,-6.083
54,1.0,0.0688,0.00183,0.726,0.816,0.0669,0.233,0.596,380053.0,audio_features,1.0,111.99,-9.874
77,0.0,0.0542,0.0,0.659,0.6,0.111,0.176,0.307,221747.0,audio_features,4.0,89.955,-7.264
58,1.0,0.0305,0.00101,0.252,0.434,0.103,0.506,0.138,213267.0,audio_features,2.0,147.268,-9.082
50,0.0,0.0389,0.00112,0.385,0.678,0.0982,0.783,0.0577,261787.0,audio_features,6.0,92.161,-8.343
73,0.0,0.0316,0.245,0.429,0.608,0.129,0.47,0.242,167387.0,audio_features,2.0,113.818,-10.336
54,0.0,0.124,0.0,0.869,0.754,0.105,0.219,0.278,157813.0,audio_features,1.0,94.972,-5.106
57,0.0,0.124,1.12e-05,0.536,0.519,0.109,0.389,0.0385,138520.0,audio_features,4.0,92.642,-6.797
64,1.0,0.0449,0.0,0.436,0.42,0.128,0.00814,0.242,176293.0,audio_features,7.0,100.274,-8.025
56,1.0,0.0973,0.00149,0.931,0.6,0.115,0.00783,0.304,157440.0,audio_features,1.0,134.868,-6.864
50,1.0,0.212,2.29e-06,0.598,0.787,0.103,0.573,0.82,224747.0,audio_features,1.0,150.027,-7.457
51,1.0,0.273,0.0,0.591,0.834,0.11,0.0336,0.215,154880.0,audio_features,8.0,99.991,-7.466
58,0.0,0.0385,0.115,0.388,0.78,0.111,0.158,0.372,188920.0,audio_features,5.0,126.088,-9.357
51,1.0,0.133,0.0649,0.599,0.828,0.0757,0.174,0.455,162827.0,audio_features,6.0,100.063,-6.493
51,0.0,0.116,0.0,0.732,0.595,0.137,0.0986,0.0602,169907.0,audio_features,11.0,179.934,-6.561
49,0.0,0.0494,3.28e-05,0.657,0.858,0.15,0.177,0.406,229507.0,audio_features,10.0,113.012,-5.53
46,1.0,0.0395,0.298,0.336,0.295,0.0856,0.253,0.252,191773.0,audio_features,9.0,157.08,-7.712
47,1.0,0.0398,0.0,0.692,0.513,0.151,0.366,0.534,222000.0,audio_features,9.0,96.746,-6.03
39,1.0,0.765,0.000467,0.51,0.57,0.0979,0.718,0.138,160480.0,audio_features,5.0,173.323,-13.85
63,0.0,0.031,0.0,0.26,0.465,0.138,0.475,0.259,213333.0,audio_features,0.0,116.642,-8.179
74,0.0,0.0465,4.39e-06,0.584,0.883,0.0869,0.0392,0.784,161067.0,audio_features,7.0,144.975,-2.102
69,1.0,0.0298,0.000163,0.203,0.399,0.27,0.66,0.405,72080.0,audio_features,4.0,134.202,-11.649
78,0.0,0.0483,0.0,0.806,0.619,0.0671,0.272,0.877,253080.0,audio_features,3.0,95.0,-4.8
81,1.0,0.0946,0.0,0.534,0.725,0.0919,0.0752,0.558,219320.0,audio_features,11.0,91.974,-6.238
73,0.0,0.0439,0.0,0.61,0.685,0.102,0.323,0.323,186467.0,audio_features,0.0,94.384,-5.221
78,1.0,0.0326,0.00389,0.466,0.42,0.298,0.0546,0.185,235587.0,audio_features,9.0,115.004,-5.298
84,0.0,0.244,0.0,0.314,0.671,0.0825,0.11,0.296,191600.0,audio_features,5.0,110.898,-8.091
68,1.0,0.158,1.21e-06,0.38,0.509,0.36,0.547,0.249,133080.0,audio_features,7.0,127.88,-7.479
66,1.0,0.0443,0.00282,0.803,0.44,0.0591,0.199,0.501,397093.0,audio_features,8.0,151.777,-5.415
57,1.0,0.0286,6.97e-05,0.391,0.53,0.187,0.751,0.521,202507.0,audio_features,10.0,82.215,-9.096
86,0.0,0.0471,1.08e-05,0.637,0.509,0.0789,0.0717,0.378,224000.0,audio_features,4.0,172.006,-4.83
64,1.0,0.0416,1.01e-06,0.567,0.292,0.119,0.112,0.392,120627.0,audio_features,3.0,153.199,-4.191
63,1.0,0.0337,0.0,0.17,0.494,0.139,0.895,0.145,223213.0,audio_features,10.0,80.098,-11.368
54,0.0,0.0429,2.14e-06,0.672,0.418,0.277,0.00686,0.353,88493.0,audio_features,0.0,82.134,-5.989
55,1.0,0.0846,0.00135,0.852,0.685,0.147,0.181,0.77,144227.0,audio_features,1.0,145.918,-3.153
74,0.0,0.0424,0.0,0.532,0.58,0.0948,0.294,0.39,206400.0,audio_features,1.0,112.049,-5.668
19,0.0,0.0524,4.58e-06,0.588,0.886,0.0904,0.036,0.784,161067.0,audio_features,7.0,145.012,-2.254
16,1.0,0.0299,0.000184,0.203,0.366,0.267,0.689,0.396,72080.0,audio_features,4.0,135.413,-11.583
29,0.0,0.0483,0.0,0.804,0.616,0.0668,0.273,0.888,253080.0,audio_features,3.0,95.023,-4.81
33,1.0,0.0964,0.0,0.535,0.726,0.0919,0.0751,0.563,219320.0,audio_features,11.0,91.995,-6.216
21,0.0,0.0439,0.0,0.61,0.685,0.102,0.323,0.323,186467.0,audio_features,0.0,94.384,-5.221
25,1.0,0.0326,0.00375,0.463,0.421,0.298,0.0528,0.189,235587.0,audio_features,9.0,114.974,-5.301
32,0.0,0.261,0.0,0.313,0.685,0.082,0.1,0.295,191600.0,audio_features,5.0,110.938,-8.148
14,1.0,0.0882,2.39e-06,0.397,0.576,0.476,0.524,0.293,133053.0,audio_features,7.0,128.489,-7.523
18,1.0,0.0459,0.0049,0.799,0.447,0.061,0.209,0.52,397120.0,audio_features,8.0,151.955,-5.433
11,1.0,0.0286,6.97e-05,0.391,0.53,0.187,0.751,0.521,202507.0,audio_features,10.0,82.215,-9.096
26,0.0,0.0463,9.58e-06,0.629,0.509,0.0814,0.072,0.393,224000.0,audio_features,4.0,171.974,-4.832
15,1.0,0.0421,0.0,0.561,0.291,0.119,0.116,0.391,120627.0,audio_features,10.0,153.226,-4.2
12,1.0,0.0337,0.0,0.17,0.494,0.139,0.895,0.145,223213.0,audio_features,10.0,80.098,-11.368
12,0.0,0.0429,2.14e-06,0.672,0.418,0.277,0.00686,0.353,88493.0,audio_features,0.0,82.134,-5.989
22,1.0,0.0833,0.00457,0.853,0.684,0.13,0.163,0.803,144227.0,audio_features,1.0,145.912,-3.208
36,0.0,0.0384,0.0,0.527,0.61,0.095,0.284,0.366,206400.0,audio_features,1.0,112.001,-5.693
44,0.0,0.0465,4.39e-06,0.584,0.883,0.0869,0.0392,0.784,161067.0,audio_features,7.0,144.975,-2.102
