Unnamed: 0,artist,album,track_name,track_id,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1935,Ariana Grande,My Everything,My Everything,0QlNeoy9Xqi7Jpbw8qaQrj,0,0.54,0.265,11,-5.307,1,0.0297,0.88,0.0,0.131,0.423,61.975,audio_features,0QlNeoy9Xqi7Jpbw8qaQrj,spotify:track:0QlNeoy9Xqi7Jpbw8qaQrj,https://api.spotify.com/v1/tracks/0QlNeoy9Xqi7Jpbw8qaQrj,https://api.spotify.com/v1/audio-analysis/0QlNeoy9Xqi7Jpbw8qaQrj,168547,4
1936,Ariana Grande,My Everything,Intro,2PJ2ojJW47MmoVRTxCCbm4,15,0.447,0.182,6,-12.439,1,0.0324,0.968,3.83e-05,0.327,0.0959,89.601,audio_features,2PJ2ojJW47MmoVRTxCCbm4,spotify:track:2PJ2ojJW47MmoVRTxCCbm4,https://api.spotify.com/v1/tracks/2PJ2ojJW47MmoVRTxCCbm4,https://api.spotify.com/v1/audio-analysis/2PJ2ojJW47MmoVRTxCCbm4,79880,4
1937,Ariana Grande,My Everything,Problem,7E8edqa0m0ASLXkLfmWY03,49,0.603,0.805,1,-5.363,0,0.259,0.0178,1.02e-05,0.133,0.611,102.734,audio_features,7E8edqa0m0ASLXkLfmWY03,spotify:track:7E8edqa0m0ASLXkLfmWY03,https://api.spotify.com/v1/tracks/7E8edqa0m0ASLXkLfmWY03,https://api.spotify.com/v1/audio-analysis/7E8edqa0m0ASLXkLfmWY03,193893,4
1938,Ariana Grande,My Everything,One Last Time,1CAksvEO6oRHd9bBKWAfuY,54,0.631,0.601,8,-4.98,1,0.032,0.0953,2.86e-06,0.0999,0.104,125.014,audio_features,1CAksvEO6oRHd9bBKWAfuY,spotify:track:1CAksvEO6oRHd9bBKWAfuY,https://api.spotify.com/v1/tracks/1CAksvEO6oRHd9bBKWAfuY,https://api.spotify.com/v1/audio-analysis/1CAksvEO6oRHd9bBKWAfuY,197253,4
1939,Ariana Grande,My Everything,Why Try,6tg9IlbJeHzesV5OWuhDup,24,0.444,0.663,11,-5.946,1,0.0424,0.0497,0.0,0.153,0.338,159.839,audio_features,6tg9IlbJeHzesV5OWuhDup,spotify:track:6tg9IlbJeHzesV5OWuhDup,https://api.spotify.com/v1/tracks/6tg9IlbJeHzesV5OWuhDup,https://api.spotify.com/v1/audio-analysis/6tg9IlbJeHzesV5OWuhDup,211880,4
1940,Ariana Grande,My Everything,Break Free,3emCzvUm5FsQnofdNQL73a,49,0.686,0.702,7,-5.325,0,0.0455,0.00637,4.46e-05,0.204,0.29,129.948,audio_features,3emCzvUm5FsQnofdNQL73a,spotify:track:3emCzvUm5FsQnofdNQL73a,https://api.spotify.com/v1/tracks/3emCzvUm5FsQnofdNQL73a,https://api.spotify.com/v1/audio-analysis/3emCzvUm5FsQnofdNQL73a,214840,4
1941,Ariana Grande,My Everything,Best Mistake,6ARSouo2qnKWkIZSlkudiD,31,0.654,0.578,6,-6.897,1,0.449,0.547,0.0,0.112,0.233,143.866,audio_features,6ARSouo2qnKWkIZSlkudiD,spotify:track:6ARSouo2qnKWkIZSlkudiD,https://api.spotify.com/v1/tracks/6ARSouo2qnKWkIZSlkudiD,https://api.spotify.com/v1/audio-analysis/6ARSouo2qnKWkIZSlkudiD,233733,4
1942,Ariana Grande,My Everything,Be My Baby,2gijedBBM7NHH0tKO4DEUN,21,0.622,0.586,3,-6.241,0,0.0356,0.0735,7.41e-06,0.0803,0.434,145.081,audio_features,2gijedBBM7NHH0tKO4DEUN,spotify:track:2gijedBBM7NHH0tKO4DEUN,https://api.spotify.com/v1/tracks/2gijedBBM7NHH0tKO4DEUN,https://api.spotify.com/v1/audio-analysis/2gijedBBM7NHH0tKO4DEUN,217053,4
1943,Ariana Grande,My Everything,Break Your Heart Right Back,1VtHucEi71PAhakmffKcm2,18,0.725,0.605,6,-5.673,1,0.0623,0.0114,0.0,0.0639,0.587,93.935,audio_features,1VtHucEi71PAhakmffKcm2,spotify:track:1VtHucEi71PAhakmffKcm2,https://api.spotify.com/v1/tracks/1VtHucEi71PAhakmffKcm2,https://api.spotify.com/v1/audio-analysis/1VtHucEi71PAhakmffKcm2,253387,4
1944,Ariana Grande,My Everything,Love Me Harder,0e5q6Z47J4oU5S0gvfjKpi,47,0.486,0.712,1,-4.388,0,0.0328,0.00936,0.0,0.0764,0.244,99.128,audio_features,0e5q6Z47J4oU5S0gvfjKpi,spotify:track:0e5q6Z47J4oU5S0gvfjKpi,https://api.spotify.com/v1/tracks/0e5q6Z47J4oU5S0gvfjKpi,https://api.spotify.com/v1/audio-analysis/0e5q6Z47J4oU5S0gvfjKpi,236133,4
1945,Ariana Grande,My Everything,Just A Little Bit Of Your Heart,64ymP0l9Igq5ME7Qk7tqHa,31,0.44,0.323,9,-5.957,1,0.0281,0.692,0.0,0.103,0.158,77.988,audio_features,64ymP0l9Igq5ME7Qk7tqHa,spotify:track:64ymP0l9Igq5ME7Qk7tqHa,https://api.spotify.com/v1/tracks/64ymP0l9Igq5ME7Qk7tqHa,https://api.spotify.com/v1/audio-analysis/64ymP0l9Igq5ME7Qk7tqHa,232587,4
1946,Ariana Grande,My Everything,Hands On Me,0W8UMraSo6YspkuPgg1MpD,18,0.662,0.766,7,-5.694,1,0.0378,0.214,0.0,0.324,0.377,97.958,audio_features,0W8UMraSo6YspkuPgg1MpD,spotify:track:0W8UMraSo6YspkuPgg1MpD,https://api.spotify.com/v1/tracks/0W8UMraSo6YspkuPgg1MpD,https://api.spotify.com/v1/audio-analysis/0W8UMraSo6YspkuPgg1MpD,192227,4
1947,Ariana Grande,My Everything,My Everything,225VaBkbh5xUoVexDhvaRJ,26,0.468,0.265,11,-5.307,1,0.0301,0.88,0.0,0.131,0.421,109.752,audio_features,225VaBkbh5xUoVexDhvaRJ,spotify:track:225VaBkbh5xUoVexDhvaRJ,https://api.spotify.com/v1/tracks/225VaBkbh5xUoVexDhvaRJ,https://api.spotify.com/v1/audio-analysis/225VaBkbh5xUoVexDhvaRJ,168547,4
1948,Ariana Grande,Yours Truly,Honeymoon Avenue,5dDJIkINQylL9jVOhHv757,35,0.692,0.608,8,-5.233,0,0.041,0.218,0.0,0.348,0.449,125.012,audio_features,5dDJIkINQylL9jVOhHv757,spotify:track:5dDJIkINQylL9jVOhHv757,https://api.spotify.com/v1/tracks/5dDJIkINQylL9jVOhHv757,https://api.spotify.com/v1/audio-analysis/5dDJIkINQylL9jVOhHv757,339733,4
1949,Ariana Grande,Yours Truly,Baby I,4TQYyBORpYzICpQtzINUbg,44,0.725,0.796,1,-3.684,1,0.0326,0.0154,0.0,0.354,0.517,101.976,audio_features,4TQYyBORpYzICpQtzINUbg,spotify:track:4TQYyBORpYzICpQtzINUbg,https://api.spotify.com/v1/tracks/4TQYyBORpYzICpQtzINUbg,https://api.spotify.com/v1/audio-analysis/4TQYyBORpYzICpQtzINUbg,197600,4
1950,Ariana Grande,Yours Truly,Right There,3cP38o90yiPd1iDJqhZdrh,35,0.621,0.834,7,-3.166,1,0.105,0.127,0.0,0.0854,0.561,156.095,audio_features,3cP38o90yiPd1iDJqhZdrh,spotify:track:3cP38o90yiPd1iDJqhZdrh,https://api.spotify.com/v1/tracks/3cP38o90yiPd1iDJqhZdrh,https://api.spotify.com/v1/audio-analysis/3cP38o90yiPd1iDJqhZdrh,247080,4
1951,Ariana Grande,Yours Truly,Tattooed Heart,78CFyYH54WJr0c6npXgwwM,35,0.536,0.521,7,-4.128,1,0.0274,0.41,0.0,0.142,0.314,72.06,audio_features,78CFyYH54WJr0c6npXgwwM,spotify:track:78CFyYH54WJr0c6npXgwwM,https://api.spotify.com/v1/tracks/78CFyYH54WJr0c6npXgwwM,https://api.spotify.com/v1/audio-analysis/78CFyYH54WJr0c6npXgwwM,194707,4
1952,Ariana Grande,Yours Truly,Lovin' It,08KK24ommIdXmuTdXyJopu,30,0.624,0.821,1,-3.844,0,0.0422,0.112,0.0,0.276,0.449,93.984,audio_features,08KK24ommIdXmuTdXyJopu,spotify:track:08KK24ommIdXmuTdXyJopu,https://api.spotify.com/v1/tracks/08KK24ommIdXmuTdXyJopu,https://api.spotify.com/v1/audio-analysis/08KK24ommIdXmuTdXyJopu,180693,4
1953,Ariana Grande,Yours Truly,Piano,6w2Z2nmEPTyNgCqQMpxmgz,37,0.738,0.804,1,-4.286,0,0.0821,0.163,0.0,0.826,0.717,120.017,audio_features,6w2Z2nmEPTyNgCqQMpxmgz,spotify:track:6w2Z2nmEPTyNgCqQMpxmgz,https://api.spotify.com/v1/tracks/6w2Z2nmEPTyNgCqQMpxmgz,https://api.spotify.com/v1/audio-analysis/6w2Z2nmEPTyNgCqQMpxmgz,234427,4
1954,Ariana Grande,Yours Truly,Daydreamin',1BGryc31aCHZhdcudbsTtx,50,0.675,0.643,7,-6.004,1,0.0315,0.233,0.0,0.561,0.325,114.051,audio_features,1BGryc31aCHZhdcudbsTtx,spotify:track:1BGryc31aCHZhdcudbsTtx,https://api.spotify.com/v1/tracks/1BGryc31aCHZhdcudbsTtx,https://api.spotify.com/v1/audio-analysis/1BGryc31aCHZhdcudbsTtx,211293,3
1955,Ariana Grande,Yours Truly,The Way,5G1sFEVDwB1dy1cFwQuEpT,44,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,audio_features,5G1sFEVDwB1dy1cFwQuEpT,spotify:track:5G1sFEVDwB1dy1cFwQuEpT,https://api.spotify.com/v1/tracks/5G1sFEVDwB1dy1cFwQuEpT,https://api.spotify.com/v1/audio-analysis/5G1sFEVDwB1dy1cFwQuEpT,227027,4
1956,Ariana Grande,Yours Truly,You’ll Never Know,1sp9IcWsIdHsr7txadZ6PI,27,0.764,0.842,6,-3.835,1,0.059,0.0546,0.0,0.0351,0.869,105.018,audio_features,1sp9IcWsIdHsr7txadZ6PI,spotify:track:1sp9IcWsIdHsr7txadZ6PI,https://api.spotify.com/v1/tracks/1sp9IcWsIdHsr7txadZ6PI,https://api.spotify.com/v1/audio-analysis/1sp9IcWsIdHsr7txadZ6PI,214280,4
1957,Ariana Grande,Yours Truly,Almost Is Never Enough,3OkGBu30NXZgt6Ka0LW3Ex,37,0.323,0.327,2,-7.494,1,0.0411,0.824,0.0,0.101,0.335,81.329,audio_features,3OkGBu30NXZgt6Ka0LW3Ex,spotify:track:3OkGBu30NXZgt6Ka0LW3Ex,https://api.spotify.com/v1/tracks/3OkGBu30NXZgt6Ka0LW3Ex,https://api.spotify.com/v1/audio-analysis/3OkGBu30NXZgt6Ka0LW3Ex,327773,4
1958,Ariana Grande,Yours Truly,Popular Song,59I0wJjmmS7OLQRvHkquxF,35,0.665,0.809,8,-4.574,1,0.0464,0.156,0.0,0.0613,0.811,99.029,audio_features,59I0wJjmmS7OLQRvHkquxF,spotify:track:59I0wJjmmS7OLQRvHkquxF,https://api.spotify.com/v1/tracks/59I0wJjmmS7OLQRvHkquxF,https://api.spotify.com/v1/audio-analysis/59I0wJjmmS7OLQRvHkquxF,200213,4
1959,Ariana Grande,Yours Truly,Better Left Unsaid,4ZnHYxQHEFtmDaa2TxSOJ1,21,0.585,0.831,9,-4.024,1,0.0334,0.0391,0.000144,0.104,0.28,130.059,audio_features,4ZnHYxQHEFtmDaa2TxSOJ1,spotify:track:4ZnHYxQHEFtmDaa2TxSOJ1,https://api.spotify.com/v1/tracks/4ZnHYxQHEFtmDaa2TxSOJ1,https://api.spotify.com/v1/audio-analysis/4ZnHYxQHEFtmDaa2TxSOJ1,211227,4
1960,Ariana Grande,Yours Truly,The Way - JdB Radio,6xPW1TCC0H0EygeZpzDsm4,14,0.713,0.871,5,-4.233,0,0.0869,0.00781,0.00127,0.734,0.828,131.97,audio_features,6xPW1TCC0H0EygeZpzDsm4,spotify:track:6xPW1TCC0H0EygeZpzDsm4,https://api.spotify.com/v1/tracks/6xPW1TCC0H0EygeZpzDsm4,https://api.spotify.com/v1/audio-analysis/6xPW1TCC0H0EygeZpzDsm4,264040,4
1961,Ariana Grande,Yours Truly,Baby I - Cosmic Dawn Radio Edit,1Tg09pQF0HwEkNn5lFFsuT,14,0.685,0.821,3,-4.664,0,0.0381,0.00154,0.000766,0.363,0.588,124.951,audio_features,1Tg09pQF0HwEkNn5lFFsuT,spotify:track:1Tg09pQF0HwEkNn5lFFsuT,https://api.spotify.com/v1/tracks/1Tg09pQF0HwEkNn5lFFsuT,https://api.spotify.com/v1/audio-analysis/1Tg09pQF0HwEkNn5lFFsuT,239293,4
1962,Ariana Grande,Yours Truly,Right There - 7th Heaven Radio Edit,62a64kM6MZYCXnxM9Jl50Y,16,0.694,0.894,7,-3.212,1,0.0352,0.0164,6.63e-05,0.324,0.661,132.033,audio_features,62a64kM6MZYCXnxM9Jl50Y,spotify:track:62a64kM6MZYCXnxM9Jl50Y,https://api.spotify.com/v1/tracks/62a64kM6MZYCXnxM9Jl50Y,https://api.spotify.com/v1/audio-analysis/62a64kM6MZYCXnxM9Jl50Y,243547,4
1963,Ariana Grande,Yours Truly (LatAm Version),Honeymoon Avenue,4vnFTAz0D5hHNcgO8EPmqN,37,0.692,0.608,8,-5.233,0,0.041,0.218,0.0,0.348,0.449,125.012,audio_features,4vnFTAz0D5hHNcgO8EPmqN,spotify:track:4vnFTAz0D5hHNcgO8EPmqN,https://api.spotify.com/v1/tracks/4vnFTAz0D5hHNcgO8EPmqN,https://api.spotify.com/v1/audio-analysis/4vnFTAz0D5hHNcgO8EPmqN,339733,4
1964,Ariana Grande,Yours Truly (LatAm Version),Baby I,0rYaKLD7dkJvXzZ2njyHbG,37,0.725,0.796,1,-3.684,1,0.0326,0.0154,0.0,0.354,0.517,101.976,audio_features,0rYaKLD7dkJvXzZ2njyHbG,spotify:track:0rYaKLD7dkJvXzZ2njyHbG,https://api.spotify.com/v1/tracks/0rYaKLD7dkJvXzZ2njyHbG,https://api.spotify.com/v1/audio-analysis/0rYaKLD7dkJvXzZ2njyHbG,197600,4
1965,Ariana Grande,Yours Truly (LatAm Version),Right There,5XERnExSpyhv8EsBXqiNZH,42,0.621,0.834,7,-3.166,1,0.105,0.127,0.0,0.0854,0.561,156.095,audio_features,5XERnExSpyhv8EsBXqiNZH,spotify:track:5XERnExSpyhv8EsBXqiNZH,https://api.spotify.com/v1/tracks/5XERnExSpyhv8EsBXqiNZH,https://api.spotify.com/v1/audio-analysis/5XERnExSpyhv8EsBXqiNZH,247080,4
1966,Ariana Grande,Yours Truly (LatAm Version),Tattooed Heart,2xSizkQiylsPxOGLHQN4uH,38,0.536,0.521,7,-4.128,1,0.0274,0.41,0.0,0.142,0.314,72.06,audio_features,2xSizkQiylsPxOGLHQN4uH,spotify:track:2xSizkQiylsPxOGLHQN4uH,https://api.spotify.com/v1/tracks/2xSizkQiylsPxOGLHQN4uH,https://api.spotify.com/v1/audio-analysis/2xSizkQiylsPxOGLHQN4uH,194707,4
1967,Ariana Grande,Yours Truly (LatAm Version),Lovin' It,3tbqP7DtMuQu8oJf2Lbx7W,32,0.624,0.821,1,-3.844,0,0.0422,0.112,0.0,0.276,0.449,93.984,audio_features,3tbqP7DtMuQu8oJf2Lbx7W,spotify:track:3tbqP7DtMuQu8oJf2Lbx7W,https://api.spotify.com/v1/tracks/3tbqP7DtMuQu8oJf2Lbx7W,https://api.spotify.com/v1/audio-analysis/3tbqP7DtMuQu8oJf2Lbx7W,180693,4
1968,Ariana Grande,Yours Truly (LatAm Version),Piano,4pzmSPlZQVq75NKGAtKjnX,31,0.738,0.804,1,-4.286,0,0.0821,0.163,0.0,0.826,0.717,120.017,audio_features,4pzmSPlZQVq75NKGAtKjnX,spotify:track:4pzmSPlZQVq75NKGAtKjnX,https://api.spotify.com/v1/tracks/4pzmSPlZQVq75NKGAtKjnX,https://api.spotify.com/v1/audio-analysis/4pzmSPlZQVq75NKGAtKjnX,234427,4
1969,Ariana Grande,Yours Truly (LatAm Version),Daydreamin',0naTpBsDG9egl4zPX72ofl,37,0.675,0.643,7,-6.004,1,0.0315,0.233,0.0,0.561,0.325,114.051,audio_features,0naTpBsDG9egl4zPX72ofl,spotify:track:0naTpBsDG9egl4zPX72ofl,https://api.spotify.com/v1/tracks/0naTpBsDG9egl4zPX72ofl,https://api.spotify.com/v1/audio-analysis/0naTpBsDG9egl4zPX72ofl,211293,3
1970,Ariana Grande,Yours Truly (LatAm Version),The Way,5FhVKyPvQ2rnimFwNAxu2C,42,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,audio_features,5FhVKyPvQ2rnimFwNAxu2C,spotify:track:5FhVKyPvQ2rnimFwNAxu2C,https://api.spotify.com/v1/tracks/5FhVKyPvQ2rnimFwNAxu2C,https://api.spotify.com/v1/audio-analysis/5FhVKyPvQ2rnimFwNAxu2C,227027,4
1971,Ariana Grande,Yours Truly (LatAm Version),You’ll Never Know,2oGFPxFFSnTf8rBcoCfpUE,33,0.764,0.842,6,-3.835,1,0.059,0.0546,0.0,0.0351,0.869,105.018,audio_features,2oGFPxFFSnTf8rBcoCfpUE,spotify:track:2oGFPxFFSnTf8rBcoCfpUE,https://api.spotify.com/v1/tracks/2oGFPxFFSnTf8rBcoCfpUE,https://api.spotify.com/v1/audio-analysis/2oGFPxFFSnTf8rBcoCfpUE,214280,4
1972,Ariana Grande,Yours Truly (LatAm Version),Almost Is Never Enough,6D1SqRjRKz3xd4GK68JV3s,36,0.323,0.327,2,-7.494,1,0.0411,0.824,0.0,0.101,0.335,81.329,audio_features,6D1SqRjRKz3xd4GK68JV3s,spotify:track:6D1SqRjRKz3xd4GK68JV3s,https://api.spotify.com/v1/tracks/6D1SqRjRKz3xd4GK68JV3s,https://api.spotify.com/v1/audio-analysis/6D1SqRjRKz3xd4GK68JV3s,327773,4
1973,Ariana Grande,Yours Truly (LatAm Version),Popular Song,0MwFAoNhmvBv8EgfFKlyzw,34,0.665,0.809,8,-4.574,1,0.0464,0.156,0.0,0.0613,0.811,99.029,audio_features,0MwFAoNhmvBv8EgfFKlyzw,spotify:track:0MwFAoNhmvBv8EgfFKlyzw,https://api.spotify.com/v1/tracks/0MwFAoNhmvBv8EgfFKlyzw,https://api.spotify.com/v1/audio-analysis/0MwFAoNhmvBv8EgfFKlyzw,200213,4
1974,Ariana Grande,Yours Truly (LatAm Version),Better Left Unsaid,2YaPtlMFnwv9xZJwhuM4Hq,30,0.585,0.831,9,-4.024,1,0.0334,0.0391,0.000144,0.104,0.28,130.059,audio_features,2YaPtlMFnwv9xZJwhuM4Hq,spotify:track:2YaPtlMFnwv9xZJwhuM4Hq,https://api.spotify.com/v1/tracks/2YaPtlMFnwv9xZJwhuM4Hq,https://api.spotify.com/v1/audio-analysis/2YaPtlMFnwv9xZJwhuM4Hq,211227,4
1975,Ariana Grande,Yours Truly (LatAm Version),The Way - Spanglish Version,3WJCkJPIOk2ltt12BHJWJY,31,0.703,0.884,5,-2.207,0,0.133,0.339,0.0,0.0984,0.864,82.496,audio_features,3WJCkJPIOk2ltt12BHJWJY,spotify:track:3WJCkJPIOk2ltt12BHJWJY,https://api.spotify.com/v1/tracks/3WJCkJPIOk2ltt12BHJWJY,https://api.spotify.com/v1/audio-analysis/3WJCkJPIOk2ltt12BHJWJY,226467,4
1976,Ariana Grande,Yours Truly (LatAm Version),The Way - Spanglish Version,0onZ1TwmOAbLqWOXKhEvpF,28,0.706,0.897,5,-2.407,0,0.117,0.406,0.0,0.0887,0.862,82.506,audio_features,0onZ1TwmOAbLqWOXKhEvpF,spotify:track:0onZ1TwmOAbLqWOXKhEvpF,https://api.spotify.com/v1/tracks/0onZ1TwmOAbLqWOXKhEvpF,https://api.spotify.com/v1/audio-analysis/0onZ1TwmOAbLqWOXKhEvpF,226400,4
1977,Ariana Grande,Yours Truly,Honeymoon Avenue,2ofOe2OaXFpZF5ETbsc7Qu,56,0.692,0.608,8,-5.233,0,0.041,0.218,0.0,0.348,0.449,125.012,audio_features,2ofOe2OaXFpZF5ETbsc7Qu,spotify:track:2ofOe2OaXFpZF5ETbsc7Qu,https://api.spotify.com/v1/tracks/2ofOe2OaXFpZF5ETbsc7Qu,https://api.spotify.com/v1/audio-analysis/2ofOe2OaXFpZF5ETbsc7Qu,339733,4
1978,Ariana Grande,Yours Truly,Baby I,6EIsMa5lbvljYxqCkjZVDi,50,0.725,0.796,1,-3.684,1,0.0326,0.0154,0.0,0.354,0.517,101.976,audio_features,6EIsMa5lbvljYxqCkjZVDi,spotify:track:6EIsMa5lbvljYxqCkjZVDi,https://api.spotify.com/v1/tracks/6EIsMa5lbvljYxqCkjZVDi,https://api.spotify.com/v1/audio-analysis/6EIsMa5lbvljYxqCkjZVDi,197600,4
1979,Ariana Grande,Yours Truly,Right There,3yiopxxeHuwcpAg4e57Zjt,53,0.621,0.834,7,-3.166,1,0.105,0.127,0.0,0.0854,0.561,156.095,audio_features,3yiopxxeHuwcpAg4e57Zjt,spotify:track:3yiopxxeHuwcpAg4e57Zjt,https://api.spotify.com/v1/tracks/3yiopxxeHuwcpAg4e57Zjt,https://api.spotify.com/v1/audio-analysis/3yiopxxeHuwcpAg4e57Zjt,247080,4
1980,Ariana Grande,Yours Truly,Tattooed Heart,5yxghrFKJbU7pcaUFEv1Sg,56,0.536,0.521,7,-4.128,1,0.0274,0.41,0.0,0.142,0.314,72.06,audio_features,5yxghrFKJbU7pcaUFEv1Sg,spotify:track:5yxghrFKJbU7pcaUFEv1Sg,https://api.spotify.com/v1/tracks/5yxghrFKJbU7pcaUFEv1Sg,https://api.spotify.com/v1/audio-analysis/5yxghrFKJbU7pcaUFEv1Sg,194707,4
1981,Ariana Grande,Yours Truly,Lovin' It,7EpKfPAURnG9OCVer0S30N,43,0.624,0.821,1,-3.844,0,0.0422,0.112,0.0,0.276,0.449,93.984,audio_features,7EpKfPAURnG9OCVer0S30N,spotify:track:7EpKfPAURnG9OCVer0S30N,https://api.spotify.com/v1/tracks/7EpKfPAURnG9OCVer0S30N,https://api.spotify.com/v1/audio-analysis/7EpKfPAURnG9OCVer0S30N,180693,4
1982,Ariana Grande,Yours Truly,Piano,1xCqIXCApBgcjwRLostpKl,44,0.738,0.804,1,-4.286,0,0.0821,0.163,0.0,0.826,0.717,120.017,audio_features,1xCqIXCApBgcjwRLostpKl,spotify:track:1xCqIXCApBgcjwRLostpKl,https://api.spotify.com/v1/tracks/1xCqIXCApBgcjwRLostpKl,https://api.spotify.com/v1/audio-analysis/1xCqIXCApBgcjwRLostpKl,234427,4
1983,Ariana Grande,Yours Truly,Daydreamin',7c86ULTZD9eNdAbJDQLRaC,55,0.675,0.643,7,-6.004,1,0.0315,0.233,0.0,0.561,0.325,114.051,audio_features,7c86ULTZD9eNdAbJDQLRaC,spotify:track:7c86ULTZD9eNdAbJDQLRaC,https://api.spotify.com/v1/tracks/7c86ULTZD9eNdAbJDQLRaC,https://api.spotify.com/v1/audio-analysis/7c86ULTZD9eNdAbJDQLRaC,211293,3
1984,Ariana Grande,Yours Truly,The Way,06EL94D0TA27Ik0Ke5usbj,70,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,audio_features,06EL94D0TA27Ik0Ke5usbj,spotify:track:06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/tracks/06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/audio-analysis/06EL94D0TA27Ik0Ke5usbj,227027,4
1985,Ariana Grande,Yours Truly,You’ll Never Know,4PqIj0WOfPAq4QAvisjgpd,45,0.764,0.842,6,-3.835,1,0.059,0.0546,0.0,0.0351,0.869,105.018,audio_features,4PqIj0WOfPAq4QAvisjgpd,spotify:track:4PqIj0WOfPAq4QAvisjgpd,https://api.spotify.com/v1/tracks/4PqIj0WOfPAq4QAvisjgpd,https://api.spotify.com/v1/audio-analysis/4PqIj0WOfPAq4QAvisjgpd,214280,4
1986,Ariana Grande,Yours Truly,Almost Is Never Enough,63bo7NDoWdMFXufhsYOxwG,55,0.323,0.327,2,-7.494,1,0.0411,0.824,0.0,0.101,0.335,81.329,audio_features,63bo7NDoWdMFXufhsYOxwG,spotify:track:63bo7NDoWdMFXufhsYOxwG,https://api.spotify.com/v1/tracks/63bo7NDoWdMFXufhsYOxwG,https://api.spotify.com/v1/audio-analysis/63bo7NDoWdMFXufhsYOxwG,327773,4
1987,Ariana Grande,Yours Truly,Popular Song,3iugMJEdfE58OpI7WGM38w,43,0.665,0.809,8,-4.574,1,0.0464,0.156,0.0,0.0613,0.811,99.029,audio_features,3iugMJEdfE58OpI7WGM38w,spotify:track:3iugMJEdfE58OpI7WGM38w,https://api.spotify.com/v1/tracks/3iugMJEdfE58OpI7WGM38w,https://api.spotify.com/v1/audio-analysis/3iugMJEdfE58OpI7WGM38w,200213,4
1988,Ariana Grande,Yours Truly,Better Left Unsaid,5Pnny78GESkBSLnxFmhRYZ,41,0.585,0.831,9,-4.024,1,0.0334,0.0391,0.000144,0.104,0.28,130.059,audio_features,5Pnny78GESkBSLnxFmhRYZ,spotify:track:5Pnny78GESkBSLnxFmhRYZ,https://api.spotify.com/v1/tracks/5Pnny78GESkBSLnxFmhRYZ,https://api.spotify.com/v1/audio-analysis/5Pnny78GESkBSLnxFmhRYZ,211227,4
1989,Ariana Grande,Yours Truly,Honeymoon Avenue,5SmXEPnevlRjBPWBG7oKIi,62,0.692,0.608,8,-5.233,0,0.041,0.218,0.0,0.348,0.448,125.005,audio_features,5SmXEPnevlRjBPWBG7oKIi,spotify:track:5SmXEPnevlRjBPWBG7oKIi,https://api.spotify.com/v1/tracks/5SmXEPnevlRjBPWBG7oKIi,https://api.spotify.com/v1/audio-analysis/5SmXEPnevlRjBPWBG7oKIi,339733,4
1990,Ariana Grande,Yours Truly,Baby I,6NmCCgnQcxKHPOAKgd9Nth,62,0.724,0.796,1,-3.686,1,0.0328,0.0152,0.0,0.354,0.542,101.975,audio_features,6NmCCgnQcxKHPOAKgd9Nth,spotify:track:6NmCCgnQcxKHPOAKgd9Nth,https://api.spotify.com/v1/tracks/6NmCCgnQcxKHPOAKgd9Nth,https://api.spotify.com/v1/audio-analysis/6NmCCgnQcxKHPOAKgd9Nth,197600,4
1991,Ariana Grande,Yours Truly,Right There,47rzxY9wSpomHE1gT94jIT,65,0.621,0.834,7,-3.166,1,0.105,0.127,0.0,0.0854,0.561,156.099,audio_features,47rzxY9wSpomHE1gT94jIT,spotify:track:47rzxY9wSpomHE1gT94jIT,https://api.spotify.com/v1/tracks/47rzxY9wSpomHE1gT94jIT,https://api.spotify.com/v1/audio-analysis/47rzxY9wSpomHE1gT94jIT,247080,4
1992,Ariana Grande,Yours Truly,Tattooed Heart,7JmIjOsRish3vYBSLTytEC,61,0.535,0.519,7,-4.161,1,0.0273,0.414,0.0,0.142,0.32,72.06,audio_features,7JmIjOsRish3vYBSLTytEC,spotify:track:7JmIjOsRish3vYBSLTytEC,https://api.spotify.com/v1/tracks/7JmIjOsRish3vYBSLTytEC,https://api.spotify.com/v1/audio-analysis/7JmIjOsRish3vYBSLTytEC,194707,4
1993,Ariana Grande,Yours Truly,Lovin' It,0CN72fWya38TPEQzrsr27w,48,0.624,0.825,6,-3.841,0,0.0422,0.115,0.0,0.276,0.428,93.996,audio_features,0CN72fWya38TPEQzrsr27w,spotify:track:0CN72fWya38TPEQzrsr27w,https://api.spotify.com/v1/tracks/0CN72fWya38TPEQzrsr27w,https://api.spotify.com/v1/audio-analysis/0CN72fWya38TPEQzrsr27w,180693,4
